FIP,YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3,State Code,Year Code,Cause of death,Cause of death Code,DEATHS,POPULATION,Crude Rate
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Discharge from other and unspecified firearms,W34,31.0,35574576.0,0.1
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Intentional self-harm by handgun discharge,X72,736.0,35574576.0,2.1
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,226.0,35574576.0,0.6
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Intentional self-harm by other and unspecified firearm discharge,X74,404.0,35574576.0,1.1
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Assault by handgun discharge,X93,285.0,35574576.0,0.8
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,"Assault by rifle, shotgun and larger firearm discharge",X94,98.0,35574576.0,0.3
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Assault by other and unspecified firearm discharge,X95,1425.0,35574576.0,4
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,"Other and unspecified firearm discharge, undetermined intent",Y24,11.0,35574576.0,Unreliable
6,2004,CA,0.203,0.028,1,1,0.216545012,0.466614297,-9.0,-9.0,0.214677854,0.238407755,0.154942574,-1.062389653,-1.171225228,0,12.0,10.64,1.36,6.0,2004.0,Legal intervention involving firearm discharge,Y35.0,76.0,35574576.0,0.2
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Handgun discharge,W32,18.0,35827943.0,Unreliable
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,"Rifle, shotgun and larger firearm discharge",W33,18.0,35827943.0,Unreliable
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Discharge from other and unspecified firearms,W34,110.0,35827943.0,0.3
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Intentional self-harm by handgun discharge,X72,717.0,35827943.0,2
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,220.0,35827943.0,0.6
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Intentional self-harm by other and unspecified firearm discharge,X74,392.0,35827943.0,1.1
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Assault by handgun discharge,X93,310.0,35827943.0,0.9
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,"Assault by rifle, shotgun and larger firearm discharge",X94,105.0,35827943.0,0.3
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Assault by other and unspecified firearm discharge,X95,1463.0,35827943.0,4.1
6,2005,CA,0.209,0.044,1,1,0.212737127,0.474878444,-9.0,-9.0,-9.0,-9.0,0.153424526,-1.089425782,-1.09607878,0,12.0,11.09,1.91,6.0,2005.0,Legal intervention involving firearm discharge,Y35.0,85.0,35827943.0,0.2
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Handgun discharge,W32,25.0,36021202.0,0.1
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Discharge from other and unspecified firearms,W34,40.0,36021202.0,0.1
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Intentional self-harm by handgun discharge,X72,698.0,36021202.0,1.9
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,225.0,36021202.0,0.6
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Intentional self-harm by other and unspecified firearm discharge,X74,396.0,36021202.0,1.1
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Assault by handgun discharge,X93,341.0,36021202.0,0.9
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,"Assault by rifle, shotgun and larger firearm discharge",X94,99.0,36021202.0,0.3
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Assault by other and unspecified firearm discharge,X95,1443.0,36021202.0,4
6,2006,CA,0.202,0.035,1,1,0.194444444,0.454615981,-9.0,-9.0,0.217267702,-9.0,0.150769144,-1.1157501909999998,-1.152930396,0,12.0,11.45,2.55,6.0,2006.0,Legal intervention involving firearm discharge,Y35.0,87.0,36021202.0,0.2
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Handgun discharge,W32,19.0,36250311.0,Unreliable
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Discharge from other and unspecified firearms,W34,19.0,36250311.0,Unreliable
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Intentional self-harm by handgun discharge,X72,713.0,36250311.0,2
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,225.0,36250311.0,0.6
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Intentional self-harm by other and unspecified firearm discharge,X74,484.0,36250311.0,1.3
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Assault by handgun discharge,X93,275.0,36250311.0,0.8
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,"Assault by rifle, shotgun and larger firearm discharge",X94,93.0,36250311.0,0.3
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Assault by other and unspecified firearm discharge,X95,1333.0,36250311.0,3.7
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,"Other and unspecified firearm discharge, undetermined intent",Y24,14.0,36250311.0,Unreliable
6,2007,CA,0.185,0.032,1,1,0.198317308,0.453790614,-9.0,-9.0,-9.0,0.21619451,0.150088249,-1.12973197,-0.965166864,0,12.0,11.73,3.27,6.0,2007.0,Legal intervention involving firearm discharge,Y35.0,80.0,36250311.0,0.2
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Handgun discharge,W32,11.0,36604337.0,Unreliable
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Discharge from other and unspecified firearms,W34,23.0,36604337.0,0.1
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Intentional self-harm by handgun discharge,X72,795.0,36604337.0,2.2
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,239.0,36604337.0,0.7
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Intentional self-harm by other and unspecified firearm discharge,X74,444.0,36604337.0,1.2
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Assault by handgun discharge,X93,299.0,36604337.0,0.8
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,"Assault by rifle, shotgun and larger firearm discharge",X94,91.0,36604337.0,0.2
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Assault by other and unspecified firearm discharge,X95,1179.0,36604337.0,3.2
6,2008,CA,0.175,0.035,1,1,0.177272727,0.456649396,-9.0,-9.0,0.168038338,-9.0,0.14923872400000002,-1.222108567,-1.213441669,0,12.0,11.91,4.09,6.0,2008.0,Legal intervention involving firearm discharge,Y35.0,70.0,36604337.0,0.2
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Handgun discharge,W32,11.0,36961229.0,Unreliable
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Discharge from other and unspecified firearms,W34,14.0,36961229.0,Unreliable
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Intentional self-harm by handgun discharge,X72,822.0,36961229.0,2.2
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,280.0,36961229.0,0.8
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Intentional self-harm by other and unspecified firearm discharge,X74,417.0,36961229.0,1.1
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Assault by handgun discharge,X93,297.0,36961229.0,0.8
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,"Assault by rifle, shotgun and larger firearm discharge",X94,66.0,36961229.0,0.2
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Assault by other and unspecified firearm discharge,X95,1097.0,36961229.0,3
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,36961229.0,Unreliable
6,2009,CA,0.196,0.032,1,1,0.182713348,0.464764524,-9.0,-9.0,-9.0,0.244749031,0.149415851,-1.218736003,-1.219829036,0,12.0,12.0,5.0,6.0,2009.0,Legal intervention involving firearm discharge,Y35.0,67.0,36961229.0,0.2
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Discharge from other and unspecified firearms,W34,10.0,37253956.0,Unreliable
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Intentional self-harm by handgun discharge,X72,822.0,37253956.0,2.2
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,248.0,37253956.0,0.7
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Intentional self-harm by other and unspecified firearm discharge,X74,422.0,37253956.0,1.1
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Assault by handgun discharge,X93,261.0,37253956.0,0.7
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,"Assault by rifle, shotgun and larger firearm discharge",X94,70.0,37253956.0,0.2
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Assault by other and unspecified firearm discharge,X95,1011.0,37253956.0,2.7
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,37253956.0,Unreliable
6,2010,CA,0.174,0.028,1,1,0.200226244,0.434136679,-9.0,-9.0,0.168003063,0.22314768,0.148455205,-1.32958086,-1.17386439,0,12.0,12.0,6.0,6.0,2010.0,Legal intervention involving firearm discharge,Y35.0,64.0,37253956.0,0.2
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Discharge from other and unspecified firearms,W34,19.0,37691912.0,Unreliable
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Intentional self-harm by handgun discharge,X72,844.0,37691912.0,2.2
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,229.0,37691912.0,0.6
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Intentional self-harm by other and unspecified firearm discharge,X74,491.0,37691912.0,1.3
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Assault by handgun discharge,X93,232.0,37691912.0,0.6
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,"Assault by rifle, shotgun and larger firearm discharge",X94,64.0,37691912.0,0.2
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Assault by other and unspecified firearm discharge,X95,1018.0,37691912.0,2.7
6,2011,CA,0.16,0.032,1,1,0.189274448,0.454515599,-9.0,-9.0,-9.0,0.17657792,0.146927323,-1.362881327,-1.15398104,0,12.0,12.0,7.0,6.0,2011.0,Legal intervention involving firearm discharge,Y35.0,83.0,37691912.0,0.2
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Discharge from other and unspecified firearms,W34,17.0,38041430.0,Unreliable
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Intentional self-harm by handgun discharge,X72,866.0,38041430.0,2.3
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,227.0,38041430.0,0.6
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Intentional self-harm by other and unspecified firearm discharge,X74,456.0,38041430.0,1.2
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Assault by handgun discharge,X93,205.0,38041430.0,0.5
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,"Assault by rifle, shotgun and larger firearm discharge",X94,68.0,38041430.0,0.2
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Assault by other and unspecified firearm discharge,X95,1089.0,38041430.0,2.9
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,"Other and unspecified firearm discharge, undetermined intent",Y24,11.0,38041430.0,Unreliable
6,2012,CA,0.214,0.026,1,1,0.206855792,0.450935346,-9.0,0.394300994,0.20890312,0.212818583,0.150334464,-1.385960469,-1.181694977,0,12.0,12.0,8.0,6.0,2012.0,Legal intervention involving firearm discharge,Y35.0,112.0,38041430.0,0.3
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Discharge from other and unspecified firearms,W34,19.0,38332521.0,Unreliable
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Intentional self-harm by handgun discharge,X72,876.0,38332521.0,2.3
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,259.0,38332521.0,0.7
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Intentional self-harm by other and unspecified firearm discharge,X74,436.0,38332521.0,1.1
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Assault by handgun discharge,X93,232.0,38332521.0,0.6
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,"Assault by rifle, shotgun and larger firearm discharge",X94,58.0,38332521.0,0.2
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Assault by other and unspecified firearm discharge,X95,1022.0,38332521.0,2.7
6,2013,CA,0.155,0.032,1,1,0.200424178,0.448410123,-9.0,-9.0,-9.0,0.235708797,0.145863724,-1.434835333,-1.148382111,1,12.0,12.0,9.0,6.0,2013.0,Legal intervention involving firearm discharge,Y35.0,97.0,38332521.0,0.3
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Discharge from other and unspecified firearms,W34,13.0,38802500.0,Unreliable
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Intentional self-harm by handgun discharge,X72,844.0,38802500.0,2.2
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,260.0,38802500.0,0.7
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Intentional self-harm by other and unspecified firearm discharge,X74,478.0,38802500.0,1.2
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Assault by handgun discharge,X93,195.0,38802500.0,0.5
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,"Assault by rifle, shotgun and larger firearm discharge",X94,53.0,38802500.0,0.1
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Assault by other and unspecified firearm discharge,X95,985.0,38802500.0,2.5
6,2014,CA,0.183,0.035,1,1,0.191836735,0.431045145,-9.0,-9.0,0.187158672,-9.0,0.146260652,-1.477369406,-1.025822926,1,12.0,12.0,10.0,6.0,2014.0,Legal intervention involving firearm discharge,Y35.0,89.0,38802500.0,0.2
6,2015,CA,0.151,0.032,1,1,0.164149043,0.439823566,-9.0,-9.0,-9.0,0.235507313,0.14582919800000002,-1.5081370859999998,-1.155857493,1,12.0,12.0,11.0,6.0,2015.0,Discharge from other and unspecified firearms,W34,16.0,39144818.0,Unreliable
6,2015,CA,0.151,0.032,1,1,0.164149043,0.439823566,-9.0,-9.0,-9.0,0.235507313,0.14582919800000002,-1.5081370859999998,-1.155857493,1,12.0,12.0,11.0,6.0,2015.0,Intentional self-harm by handgun discharge,X72,819.0,39144818.0,2.1
6,2015,CA,0.151,0.032,1,1,0.164149043,0.439823566,-9.0,-9.0,-9.0,0.235507313,0.14582919800000002,-1.5081370859999998,-1.155857493,1,12.0,12.0,11.0,6.0,2015.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,232.0,39144818.0,0.6
6,2015,CA,0.151,0.032,1,1,0.164149043,0.439823566,-9.0,-9.0,-9.0,0.235507313,0.14582919800000002,-1.5081370859999998,-1.155857493,1,12.0,12.0,11.0,6.0,2015.0,Intentional self-harm by other and unspecified firearm discharge,X74,508.0,39144818.0,1.3
6,2015,CA,0.151,0.032,1,1,0.164149043,0.439823566,-9.0,-9.0,-9.0,0.235507313,0.14582919800000002,-1.5081370859999998,-1.155857493,1,12.0,12.0,11.0,6.0,2015.0,Assault by handgun discharge,X93,226.0,39144818.0,0.6
